imo,vessel_name,gross_tonnage,type,year_build,flag
9255531,BATAM TRADER,13764,Container Ship,2002,Malta (MLT)
9463267,BAY BRIDGE,44234,Container Ship,2010,Panama (PAN)
9484558,BEA SCHULTE,47877,Container Ship,2010,"Hong Kong, China (HKG)"
9292254,BEAR,54519,Container Ship,2004,Comoros (COM)
9463293,BEAR MOUNTAIN BRIDGE,44234,Container Ship,2011,Panama (PAN)
9333345,BEATE,9981,Container Ship,2005,Germany (DEU)
9448671,BEATRIZ B,12514,Container Ship,2011,Cyprus (CYP)
9506382,BEETHOVEN,26374,Container Ship,2012,Liberia (LBR)
9346548,BEHNAVAZ,54851,Container Ship,2010,Iran (IRN)
9349590,BEHTA,74175,Container Ship,2009,Iran (IRN)
9308508,BEIJING,109149,Container Ship,2006,Malta (MLT)
9292230,BEIJING BRIDGE,54519,Container Ship,2005,Not Known
9412828,BELAWAN,17225,Container Ship,2007,"Hong Kong, China (HKG)"
9501772,BELGIAN EXPRESS,21018,Container Ship,2010,Gibraltar (GIB)
9672363,BELIK MAS,6640,Container Ship,2012,Indonesia (IDN)
9318060,BELITA,91649,Container Ship,2006,Liberia (LBR)
9232096,BELLA,50242,Container Ship,2002,Liberia (LBR)
9228526,BELLA I,30024,Container Ship,2001,St.Kitts and Nevis (KNA)
9275373,BELLATRIX I,34610,Container Ship,2003,Liberia (LBR)
9290440,BELLAVIA,53807,Container Ship,2005,Liberia (LBR)
9327578,BENEDIKT,9957,Container Ship,2006,Germany (DEU)
9492713,BERLIN BRIDGE,46444,Container Ship,2011,"Hong Kong, China (HKG)"
9229855,BERLIN EXPRESS,88493,Container Ship,2003,Germany (DEU)
9395927,BERMUDA,40741,Container Ship,2010,Liberia (LBR)
9234434,BERMUDA ISLANDER,2937,Container Ship,2001,Netherlands (NLD)
9407885,BERNADETTE,52726,Container Ship,2009,Portugal (MAR) (PMD)
9415959,BERNARD A,17687,Container Ship,2009,Turkey (TUR)
9492505,BERNHARD SCHEPERS,10318,Container Ship,2011,Antigua and Barbuda (ATG)
9484546,BERNHARD SCHULTE,47877,Container Ship,2010,"Hong Kong, China (HKG)"
9297618,BF CARODA,9990,Container Ship,2004,Portugal (MAR) (PMD)
9252785,BF ESPERANZA,9990,Container Ship,2003,Antigua and Barbuda (ATG)
9266542,BF LETICIA,9990,Container Ship,2003,Cyprus (CYP)
9383223,BF MAHIA,26435,Container Ship,2008,Antigua and Barbuda (ATG)
9376141,BF OSPREY,26435,Container Ship,2008,Antigua and Barbuda (ATG)
9803675,BG DIAMOND,12831,Container Ship,2017,Cyprus (CYP)
9803704,BG EMERALD,12831,Container Ship,2018,Cyprus (CYP)
9355446,BG IRELAND,8246,Container Ship,2007,Cyprus (CYP)
9803687,BG JADE,12831,Container Ship,2018,Cyprus (CYP)
9803699,BG SAPPHIRE,12831,Container Ship,2018,Cyprus (CYP)
9297591,BIANCA RAMBOW,9981,Container Ship,2004,Germany (DEU)
9228289,BIEN DONG STAR,6899,Container Ship,2000,Vietnam (VNM)
9336335,BIENDONG FREIGHTER,5725,Container Ship,2006,Vietnam (VNM)
9279214,BIENDONG MARINER,9503,Container Ship,2004,Vietnam (VNM)
9279226,BIENDONG NAVIGATOR,9503,Container Ship,2005,Vietnam (VNM)
9336323,BIENDONG TRADER,5725,Container Ship,2006,Vietnam (VNM)
9492701,BILBAO BRIDGE,46444,Container Ship,2011,"Hong Kong, China (HKG)"
9593517,BINDI IPSA,18252,Container Ship,2013,Marshall Islands (MHL)
9231834,BJORG,9981,Container Ship,2001,Antigua and Barbuda (ATG)
9437048,BLANDINE,52726,Container Ship,2009,Portugal (MAR) (PMD)
9345922,BLPL BLESSING,9990,Container Ship,2007,Singapore (SGP)
9207261,BMI EXPRESS,4721,Container Ship,2000,Turkey (TUR)
9224362,BOHAI STAR,7409,Container Ship,2000,Korea (Republic of) (KOR)
9305013,BOMAR AURORA,27915,Container Ship,2005,Marshall Islands (MHL)
9338084,BOMAR BELLINI,28616,Container Ship,2007,Malta (MLT)
9301433,BOMAR CAEN,26836,Container Ship,2004,Portugal (MAR) (PMD)
9301445,BOMAR CALAIS,26836,Container Ship,2005,Portugal (MAR) (PMD)
9330501,BOMAR FULGENT,36483,Container Ship,2007,Liberia (LBR)
9330525,BOMAR HAMBURG,28616,Container Ship,2006,Malta (MLT)
9350317,BOMAR HERMES,27061,Container Ship,2006,Liberia (LBR)
9275036,BOMAR JULIANA,26833,Container Ship,2003,Liberia (LBR)
9349617,BOMAR MILIONE,42020,Container Ship,2008,Liberia (LBR)
9419773,BOMAR PRAIA,35998,Container Ship,2009,Liberia (LBR)
9235402,BOMAR RADIANT,25713,Container Ship,2001,Liberia (LBR)
9406934,BOMAR REBECCA,9957,Container Ship,2008,Liberia (LBR)
9275050,BOMAR REGINA,26833,Container Ship,2004,Liberia (LBR)
9358436,BOMAR RENAISSANCE,35574,Container Ship,2006,Liberia (LBR)
9240873,BOMAR RESILIENT,27093,Container Ship,2002,Liberia (LBR)
9408774,BOMAR RESOLUTE,35991,Container Ship,2007,Liberia (LBR)
9307839,BOMAR RESOLVE,25756,Container Ship,2005,Marshall Islands (MHL)
9565338,BOMAR ROSSI,39753,Container Ship,2012,Liberia (LBR)
9316359,BOMAR SPRING,32200,Container Ship,2006,Liberia (LBR)
9242637,BOMAR VALOUR,17189,Container Ship,2002,Liberia (LBR)
9242625,BOMAR VANQUISH,17189,Container Ship,2001,Liberia (LBR)
9242649,BOMAR VICTORY,17189,Container Ship,2002,Liberia (LBR)
9228514,BONNY I,30024,Container Ship,2001,Togo (TGO)
9282168,BOSTON TRADER,9528,Container Ship,2004,Malta (MLT)
9334519,BOTANY BAY,28270,Container Ship,2006,Liberia (LBR)
9408451,BOUGAINVILLE COAST,6245,Container Ship,2008,Papua New Guinea (PNG)
9706281,BOX ENDEAVOUR,17907,Container Ship,2015,Liberia (LBR)
9733820,BOX ENDURANCE,17907,Container Ship,2015,Liberia (LBR)
9733832,BOX EXPRESS,17907,Container Ship,2016,Liberia (LBR)
9330989,BOX MARLIN 1,54309,Container Ship,2007,St.Kitts and Nevis (KNA)
9242572,BOYA,6277,Container Ship,2002,Panama (PAN)
9236236,BRANDEN,18334,Container Ship,2003,St.Kitts and Nevis (KNA)
9222091,BRAVE,30024,Container Ship,2001,Comoros (COM)
9367188,BREMEN BELLE,66462,Container Ship,2007,Panama (PAN)
9343728,BREMEN EXPRESS,93750,Container Ship,2008,Germany (DEU)
9492696,BREVIK BRIDGE,46444,Container Ship,2011,"Hong Kong, China (HKG)"
9230309,BRIDGE,68687,Container Ship,2002,Palau (Republic of) (PLW)
9778399,BRIGHT,31370,Container Ship,2018,Portugal (MAR) (PMD)
9412866,BRIGHT LAEM CHABANG,13406,Container Ship,2007,Panama (PAN)
9332846,BRIGHTON,71786,Container Ship,2008,United Kingdom (GBR)
9715971,BRODOSPLIT 476,22500,Container Ship,2021,Croatia (HRV)
9715983,BRODOSPLIT 477,22500,Container Ship,2022,Croatia (HRV)
9458999,BROOKLYN BRIDGE,44459,Container Ship,2010,Panama (PAN)
9486116,BROTONNE BRIDGE,46444,Container Ship,2010,"Hong Kong, China (HKG)"
9822841,BRUARFOSS,26500,Container Ship,2020,Faroe Islands (FRO)
9200691,BRUSSELS,66278,Container Ship,2000,Portugal (MAR) (PMD)
9275048,BSL CAPE TOWN,26833,Container Ship,2003,Liberia (LBR)
9246310,BSL LIMASSOL,27322,Container Ship,2002,Liberia (LBR)
9311842,BSL PIRAEUS,25406,Container Ship,2004,Liberia (LBR)
9494280,BUDAPEST BRIDGE,46444,Container Ship,2011,"Hong Kong, China (HKG)"
9450430,BUDAPEST EXPRESS,93750,Container Ship,2010,Germany (DEU)
9292242,BULL,54519,Container Ship,2004,Comoros (COM)
9260536,BURAK BAYRAKTAR,8323,Container Ship,2002,Turkey (TUR)
9372872,BURGUNDY,36087,Container Ship,2008,Liberia (LBR)
9419668,BUSAN TRADER,27051,Container Ship,2009,Malta (MLT)
9221815,BUXCLIFF,72760,Container Ship,2001,Portugal (MAR) (PMD)
9221827,BUXCOAST,72760,Container Ship,2001,Portugal (MAR) (PMD)
9235828,BUXCONTACT,25375,Container Ship,2002,Portugal (MAR) (PMD)
9235816,BUXLINK,25375,Container Ship,2002,Liberia (LBR)
9377145,BUXMELODY,28050,Container Ship,2008,Liberia (LBR)
9354399,BUXTEHUDE,9962,Container Ship,2006,Antigua and Barbuda (ATG)
9228758,CAIYUNHE,16738,Container Ship,2000,Panama (PAN)
9412787,CALA PAGURO,17518,Container Ship,2007,Liberia (LBR)
9377705,CALA PINGUINO,17518,Container Ship,2007,Liberia (LBR)
9226413,CALAIS TRADER,25703,Container Ship,2001,Malta (MLT)
9445887,CALANDRA,35878,Container Ship,2010,Antigua and Barbuda (ATG)
9631101,CALI,40855,Container Ship,2013,Liberia (LBR)
9445899,CALIDRIS,35878,Container Ship,2012,Marshall Islands (MHL)
9771664,CALIFORNIA TRADER,31370,Container Ship,2017,Malta (MLT)
9306067,CALISTO,15487,Container Ship,2005,Liberia (LBR)
9451496,CALLAO BRIDGE,27094,Container Ship,2010,Panama (PAN)
9777606,CALLAO EXPRESS,118945,Container Ship,2016,Germany (DEU)
9252981,CALLIOPE,25703,Container Ship,2002,Liberia (LBR)
9550371,CALYPSO,17280,Container Ship,2010,Liberia (LBR)
9527350,CAM RANH 07,3985,Container Ship,2010,Vietnam (VNM)
9629445,CAP ANDREAS,69809,Container Ship,2013,Liberia (LBR)
9629380,CAP ARNAUTI,69809,Container Ship,2013,Liberia (LBR)
9275062,CAP BEATRICE,26833,Container Ship,2004,Liberia (LBR)
9649835,CAP CAPRICORN,42814,Container Ship,2013,Liberia (LBR)
9273923,CAP CARMEL,25709,Container Ship,2003,Singapore (SGP)
9484560,CAP JACKSON,47877,Container Ship,2010,Singapore (SGP)
9484572,CAP JERVIS,47877,Container Ship,2010,Singapore (SGP)
9499010,CAP PAPATELE,9954,Container Ship,2008,Singapore (SGP)
9344667,CAP PATTON,22914,Container Ship,2007,Liberia (LBR)
9622241,CAP SAN ANTONIO,118938,Container Ship,2014,Denmark (DIS) (DIS)
9633939,CAP SAN ARTEMISSIO,119441,Container Ship,2014,Panama (PAN)
9622239,CAP SAN AUGUSTIN,118938,Container Ship,2013,Denmark (DIS) (DIS)
9717204,CAP SAN JUAN,118615,Container Ship,2015,Marshall Islands (MHL)
9717216,CAP SAN LAZARO,118615,Container Ship,2015,Marshall Islands (MHL)
9622227,CAP SAN LORENZO,118938,Container Ship,2013,Denmark (DIS) (DIS)
9633941,CAP SAN MALEAS,119441,Container Ship,2014,Panama (PAN)
9622215,CAP SAN MARCO,118938,Container Ship,2013,Denmark (DIS) (DIS)
9622203,CAP SAN NICOLAS,118938,Container Ship,2013,Denmark (DIS) (DIS)
9622253,CAP SAN RAPHAEL,118938,Container Ship,2014,Denmark (DIS) (DIS)
9633953,CAP SAN SOUNIO,119441,Container Ship,2014,Panama (PAN)
9633965,CAP SAN TAINARO,119441,Container Ship,2014,Panama (PAN)
9717228,CAP SAN VINCENT,118615,Container Ship,2015,Marshall Islands (MHL)
9706190,CAPE AKRITAS,112836,Container Ship,2016,Malta (MLT)
9848730,CAPE ALTIUS,31622,Container Ship,2020,Cyprus (CYP)
9696084,CAPE ARAXOS,25165,Container Ship,2016,Cyprus (CYP)
9777175,CAPE ARTEMISIO,112836,Container Ship,2017,Malta (MLT)
9719862,CAPE CHRONOS,70704,Container Ship,2015,Cyprus (CYP)
9347712,CAPE FARO,15995,Container Ship,2006,Marshall Islands (MHL)
9379363,CAPE FAWLEY,15995,Container Ship,2008,Marshall Islands (MHL)
9379375,CAPE FELTON,15995,Container Ship,2008,Marshall Islands (MHL)
9359325,CAPE FERROL,15995,Container Ship,2008,Marshall Islands (MHL)
9347724,CAPE FLINT,15995,Container Ship,2006,Marshall Islands (MHL)
9324162,CAPE FLORES,14308,Container Ship,2005,Marshall Islands (MHL)
9356842,CAPE FORBY,15995,Container Ship,2006,Marshall Islands (MHL)
9734147,CAPE FORTIUS,25090,Container Ship,2017,Cyprus (CYP)
9359301,CAPE FRANKLIN,15995,Container Ship,2006,Marshall Islands (MHL)
9359313,CAPE FULMAR,15995,Container Ship,2007,Marshall Islands (MHL)
9727613,CAPE KORTIA,112836,Container Ship,2017,Malta (MLT)
9348900,CAPE MAGNUS,28007,Container Ship,2008,Marshall Islands (MHL)
9348857,CAPE MAHON,28007,Container Ship,2007,Cyprus (CYP)
9440150,CAPE MALE,35878,Container Ship,2009,Marshall Islands (MHL)
9571313,CAPE MANILA,35708,Container Ship,2011,Marshall Islands (MHL)
9571325,CAPE MARIN,35708,Container Ship,2012,Marshall Islands (MHL)
9360245,CAPE MARTIN,28007,Container Ship,2007,Cyprus (CYP)
9360271,CAPE MAYOR,28007,Container Ship,2007,Marshall Islands (MHL)
9676199,CAPE MONTEREY,25165,Container Ship,2015,Cyprus (CYP)
9308405,CAPE MORETON,27786,Container Ship,2005,Marshall Islands (MHL)
9445916,CAPE MOSS,35878,Container Ship,2011,Marshall Islands (MHL)
9436185,CAPE NABIL,18257,Container Ship,2010,Marshall Islands (MHL)
9436173,CAPE NEMO,18257,Container Ship,2010,Marshall Islands (MHL)
9696072,CAPE ORIENT,25165,Container Ship,2016,Cyprus (CYP)
9719874,CAPE PIONEER,70704,Container Ship,2017,Cyprus (CYP)
9734159,CAPE QUEST,25090,Container Ship,2017,Cyprus (CYP)
9727625,CAPE SOUNIO,112836,Container Ship,2017,Malta (MLT)
9676204,CAPE SYROS,25165,Container Ship,2015,Cyprus (CYP)
9706205,CAPE TAINARO,112836,Container Ship,2017,Malta (MLT)
9230787,CAPITAINE DAMPIER,16803,Container Ship,2001,Singapore (SGP)
9354533,CAPITAINE TASMAN,16803,Container Ship,2009,Singapore (SGP)
9264207,CAPITAINE WALLIS,5234,Container Ship,2003,Singapore (SGP)
9330915,CAPT. KATTELMANN,15995,Container Ship,2006,Singapore (SGP)
9294159,CAPT. THANASIS,28592,Container Ship,2005,Marshall Islands (MHL)
9310501,CARAKA JAYA III-MULI ANIM,3258,Container Ship,2004,Indonesia (IDN)
9326794,CARAT,54809,Container Ship,2005,Comoros (COM)
9429209,CARAT,9983,Container Ship,2009,Malta (MLT)
9629457,CARDIFF,69809,Container Ship,2014,Liberia (LBR)
9261815,CARDIFF TRADER,25703,Container Ship,2003,Malta (MLT)
9253026,CARDONIA,28596,Container Ship,2003,Liberia (LBR)
9348986,CARIBBEAN EXPRESS,18017,Container Ship,2007,Gibraltar (GIB)
9665683,CARL SCHULTE,51872,Container Ship,2014,Singapore (SGP)
9210050,CARLOTTA STAR,37113,Container Ship,2000,Liberia (LBR)
9210062,CAROLINA STAR,37113,Container Ship,2000,Liberia (LBR)
9771652,CAROLINA TRADER,31370,Container Ship,2017,Malta (MLT)
9214903,CAROLINE MAERSK,92198,Container Ship,2000,Singapore (SGP)
9253038,CARPATHIA,28596,Container Ship,2003,Liberia (LBR)
9614488,CARPENTERS SIRIUS,25483,Container Ship,2013,Singapore (SGP)
9219795,CARSTEN MAERSK,92198,Container Ship,2000,Singapore (SGP)
9777618,CARTAGENA EXPRESS,118945,Container Ship,2017,Germany (DEU)
9436422,CARTAGENA TRADER,35991,Container Ship,2008,Malta (MLT)
9334349,CASTOR N,35824,Container Ship,2007,Cyprus (CYP)
9229300,CATHERINE C,75201,Container Ship,2001,Liberia (LBR)
9687552,CAUQUENES,93685,Container Ship,2015,Liberia (LBR)
9687538,CAUTIN,93685,Container Ship,2014,Liberia (LBR)
9718935,CCNI ANDES,95138,Container Ship,2015,Liberia (LBR)
9683867,CCNI ANGOL,95138,Container Ship,2015,Liberia (LBR)
9683843,CCNI ARAUCO,95138,Container Ship,2015,Liberia (LBR)
9210086,CELINA STAR,37113,Container Ship,2001,Liberia (LBR)
9429211,CERES,9983,Container Ship,2010,Antigua and Barbuda (ATG)
9596301,CERINTHUS,18485,Container Ship,2013,Isle of Man (IMN)
9697416,CEZANNE,94730,Container Ship,2015,Singapore (SGP)
9403451,CFS PACENO,9957,Container Ship,2008,Jamaica (JAM)
9387607,CFS PANJANG,7464,Container Ship,2008,Jamaica (JAM)
9295957,CHACABUCO,66280,Container Ship,2006,Liberia (LBR)
8554497,CHANG HENG 22,5033,Container Ship,2011,China Peoples's Republic (CHN)
9898228,CHANG SHENG JI 8,21183,Container Ship,2019,China Peoples's Republic (CHN)
9848754,CHANGSHA,26971,Container Ship,2020,"Hong Kong, China (HKG)"
9243162,CHARLESTON EXPRESS,40146,Container Ship,2002,United States of America (USA)
9232656,CHARLIE,16661,Container Ship,2002,Liberia (LBR)
9519327,CHARLIE B,15636,Container Ship,2010,Liberia (LBR)
9432232,CHARLOTTA B,17488,Container Ship,2009,Liberia (LBR)
9212022,CHARLOTTE BORCHARD,14278,Container Ship,2000,Marshall Islands (MHL)
9245744,CHARLOTTE MAERSK,92198,Container Ship,2002,Denmark (DIS) (DIS)
9665657,CHARLOTTE SCHULTE,51872,Container Ship,2014,Singapore (SGP)
9219800,CHASTINE MAERSK,92198,Container Ship,2001,Singapore (SGP)
9611034,CHATTANOOGA,9743,Container Ship,2012,Singapore (SGP)
9848766,CHEFOO,27000,Container Ship,2020,"Hong Kong, China (HKG)"
9848778,CHEKIANG,27000,Container Ship,2020,"Hong Kong, China (HKG)"
9848780,CHENGTU,27000,Container Ship,2020,"Hong Kong, China (HKG)"
9879210,CHENGXI,10000,Container Ship,2020,China Peoples's Republic (CHN)
9879258,CHENGXI,10000,Container Ship,2020,China Peoples's Republic (CHN)
9879246,CHENGXI,10000,Container Ship,2020,China Peoples's Republic (CHN)
9879260,CHENGXI,10000,Container Ship,2020,China Peoples's Republic (CHN)
9879208,CHENGXI,10000,Container Ship,2020,China Peoples's Republic (CHN)
9879193,CHENGXI,10000,Container Ship,2020,China Peoples's Republic (CHN)
9879234,CHENGXI,10000,Container Ship,2020,China Peoples's Republic (CHN)
9879222,CHENGXI,10000,Container Ship,2020,China Peoples's Republic (CHN)
9238765,CHESAPEAKE BAY,39941,Container Ship,2003,Liberia (LBR)
9348687,CHICAGO,54675,Container Ship,2008,Liberia (LBR)
9247558,CHICAGO,66332,Container Ship,2001,Palau (Republic of) (PLW)
9295268,CHICAGO EXPRESS,93811,Container Ship,2006,Germany (DEU)
9228538,CHIEF,30024,Container Ship,2001,Comoros (COM)
9304758,CHIQUITA EXPRESS,27059,Container Ship,2005,Liberia (LBR)
9357119,CHIQUITA PROGRESS,22801,Container Ship,2007,Liberia (LBR)
9304760,CHIQUITA TRADER,27059,Container Ship,2005,Liberia (LBR)
9357080,CHIQUITA VENTURE,22801,Container Ship,2007,Liberia (LBR)
9224544,CHISWICK BRIDGE,68687,Container Ship,2001,Panama (PAN)
9449120,CHOPIN,38364,Container Ship,2012,Cyprus (CYP)
9665669,CHRISTA SCHULTE,51872,Container Ship,2014,Singapore (SGP)
9359260,CHRISTOPHER,16023,Container Ship,2008,Antigua and Barbuda (ATG)
9714903,CI TONG 1,28176,Container Ship,2016,China Peoples's Republic (CHN)
9241190,CIMBRIA,27779,Container Ship,2002,Liberia (LBR)
9226516,CINZIA A,25535,Container Ship,2001,Malta (MLT)
9687576,CISNES,93685,Container Ship,2015,Liberia (LBR)
9317925,CITY OF ALEXANDRIA,53481,Container Ship,2006,Cyprus (CYP)
9434474,CITY OF BEIJING,27114,Container Ship,2009,Antigua and Barbuda (ATG)
9434462,CITY OF HONGKONG,27114,Container Ship,2009,Antigua and Barbuda (ATG)
9434450,CITY OF SHANGHAI,26936,Container Ship,2009,Antigua and Barbuda (ATG)
9379387,CLAIRE A,17687,Container Ship,2008,Turkey (TUR)
9665671,CLEMENS SCHULTE,51872,Container Ship,2014,Singapore (SGP)
9245770,CLEMENTINE MAERSK,91921,Container Ship,2002,Denmark (DIS) (DIS)
9780859,CMA CGM A. LINCOLN,140872,Container Ship,2017,Malta (MLT)
9451965,CMA CGM AFRICA FOUR,40827,Container Ship,2010,Bahamas (BHS)
9451915,CMA CGM AFRICA ONE,40827,Container Ship,2010,Bahamas (BHS)
9451939,CMA CGM AFRICA THREE,40827,Container Ship,2010,Bahamas (BHS)
9451927,CMA CGM AFRICA TWO,40827,Container Ship,2010,Bahamas (BHS)
9265586,CMA CGM AGADIR,9966,Container Ship,2003,Morocco (MAR)
9469572,CMA CGM ALASKA,140259,Container Ship,2011,Malta (MLT)
9335197,CMA CGM ALCAZAR,54778,Container Ship,2007,Panama (PAN)
9454448,CMA CGM ALEXANDER VON HUMBOLDT,176546,Container Ship,2013,Malta (MLT)
9450648,CMA CGM ALMAVIVA,89787,Container Ship,2011,France (RIF) (FIS)
9706308,CMA CGM AMAZON,96424,Container Ship,2015,Malta (MLT)
9350381,CMA CGM AMBER,49810,Container Ship,2008,Malta (MLT)
9295971,CMA CGM AMERICA,42382,Container Ship,2006,Malta (MLT)
9454395,CMA CGM AMERIGO VESPUCCI,152991,Container Ship,2010,France (RIF) (FIS)
9410727,CMA CGM ANDROMEDA,131332,Container Ship,2009,Malta (MLT)
9776418,CMA CGM ANTOINE DE SAINT EXUPERY,219277,Container Ship,2018,France (RIF) (FIS)
9410741,CMA CGM AQUILA,131332,Container Ship,2009,Malta (MLT)
9867841,CMA CGM ARCTIC,150000,Container Ship,2022,Liberia (LBR)
9839909,CMA CGM ARGENTINA,149314,Container Ship,2019,Malta (MLT)
9360154,CMA CGM ARISTOTE,17594,Container Ship,2007,Malta (MLT)
9722651,CMA CGM ARKANSAS,94440,Container Ship,2015,Malta (MLT)
9433793,CMA CGM ATTILA,91498,Container Ship,2011,Malta (MLT)
9867827,CMA CGM BALI,150000,Container Ship,2021,Liberia (LBR)
9280598,CMA CGM BELLINI,65247,Container Ship,2004,Malta (MLT)
9706891,CMA CGM BENJAMIN FRANKLIN,179922,Container Ship,2015,Malta (MLT)
9222297,CMA CGM BERLIOZ,73157,Container Ship,2001,Bahamas (BHS)
9436367,CMA CGM BIANCA,91498,Container Ship,2011,Malta (MLT)
9317963,CMA CGM BLUE WHALE,54309,Container Ship,2007,Malta (MLT)
9702156,CMA CGM BOUGAINVILLE,177381,Container Ship,2015,France (RIF) (FIS)
9860245,CMA CGM BRAZIL,149314,Container Ship,2020,Malta (MLT)
9365790,CMA CGM BUTTERFLY,111249,Container Ship,2008,Germany (DEU)
9779771,CMA CGM CALCUTTA,112967,Container Ship,2018,Denmark (DIS) (DIS)
9410753,CMA CGM CALLISTO,131332,Container Ship,2010,Malta (MLT)
9729087,CMA CGM CARL ANTOINE,95256,Container Ship,2017,Malta (MLT)
9410765,CMA CGM CASSIOPEIA,131332,Container Ship,2011,Malta (MLT)
9709192,CMA CGM CAYENNE,26645,Container Ship,2015,France (RIF) (FIS)
9449819,CMA CGM CENDRILLON,90931,Container Ship,2009,Malta (MLT)
9410777,CMA CGM CENTAURUS,131332,Container Ship,2011,Malta (MLT)
9839131,CMA CGM CHAMPS ELYSEES,237200,Container Ship,2020,France (FRA)
9335202,CMA CGM CHATEAU D'IF,54778,Container Ship,2007,Malta (MLT)
9778129,CMA CGM CHENNAI,112967,Container Ship,2018,"Hong Kong, China (HKG)"
9839935,CMA CGM CHILE,149314,Container Ship,2019,Malta (MLT)
9280603,CMA CGM CHOPIN,65730,Container Ship,2004,Malta (MLT)
9453559,CMA CGM CHRISTOPHE COLOMB,154199,Container Ship,2009,France (RIF) (FIS)
9768007,CMA CGM COCHIN,112967,Container Ship,2018,"Hong Kong, China (HKG)"
9410789,CMA CGM COLUMBA,131332,Container Ship,2011,Malta (MLT)
9722663,CMA CGM COLUMBIA,94440,Container Ship,2015,Malta (MLT)
9679892,CMA CGM CONGO,102931,Container Ship,2015,Liberia (LBR)
9350393,CMA CGM CORAL,49810,Container Ship,2008,Malta (MLT)
9409170,CMA CGM CORNEILLE,73779,Container Ship,2009,Liberia (LBR)
9454400,CMA CGM CORTE REAL,151446,Container Ship,2010,Malta (MLT)
9450624,CMA CGM DALILA,89787,Container Ship,2011,France (RIF) (FIS)
9248112,CMA CGM EIFFEL,49855,Container Ship,2002,Malta (MLT)
9674529,CMA CGM ELBE,95263,Container Ship,2014,Malta (MLT)
9729116,CMA CGM ESTELLE,95256,Container Ship,2018,Malta (MLT)
9299642,CMA CGM FIDELIO,107898,Container Ship,2006,France (RIF) (FIS)
9450600,CMA CGM FIGARO,89787,Container Ship,2010,France (RIF) (FIS)
9348704,CMA CGM FLORIDA,54309,Container Ship,2008,Malta (MLT)
9809825,CMA CGM FORT DE FRANCE,36946,Container Ship,2019,France (FRA)
9809851,CMA CGM FORT FLEUR D'EPEE,36946,Container Ship,2019,France (RIF) (FIS)
9809837,CMA CGM FORT ROYAL,36946,Container Ship,2019,France (RIF) (FIS)
9809849,CMA CGM FORT SAINT CHARLES,36946,Container Ship,2019,France (RIF) (FIS)
9261918,CMA CGM FORT ST GEORGES,26342,Container Ship,2003,Malta (MLT)
